"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KLAX","2025-01-07T01:00","55","55","3","3","0","0","NE","0.0","54","94","29.81","Mostly Cloudy"
"KLAX","2025-01-07T01:15","55","55","3","3","0","0","NE","0.0","54","94","29.81","Mostly Cloudy"
"KLAX","2025-01-07T01:30","55","55","3","3","0","0","NE","0.0","54","94","29.81","Mostly Cloudy"
"KLAX","2025-01-07T01:45","55","55","3","3","0","0","NE","0.0","54","94","29.81","Mostly Cloudy"
"KLAX","2025-01-07T02:00","55","55","0","0","0","0","CALM","0.0","53","93","29.80","Mostly Cloudy"
"KLAX","2025-01-07T02:15","55","55","0","0","0","0","CALM","0.0","53","93","29.80","Mostly Cloudy"
"KLAX","2025-01-07T02:30","55","55","0","0","0","0","CALM","0.0","53","93","29.80","Mostly Cloudy"
"KLAX","2025-01-07T02:45","55","55","0","0","0","0","CALM","0.0","53","93","29.80","Mostly Cloudy"
"KLAX","2025-01-07T03:00","53","53","0","0","0","0","CALM","0.0","51","93","29.80","Mostly Cloudy"
"KLAX","2025-01-07T03:15","53","53","0","0","0","0","CALM","0.0","51","93","29.80","Mostly Cloudy"
"KLAX","2025-01-07T03:30","53","53","0","0","0","0","CALM","0.0","51","93","29.80","Mostly Cloudy"
"KLAX","2025-01-07T03:45","53","53","0","0","0","0","CALM","0.0","51","93","29.80","Mostly Cloudy"
"KLAX","2025-01-07T04:00","53","53","3","3","0","0","SE","0.0","51","93","29.80","Fair"
"KLAX","2025-01-07T04:15","53","53","3","3","0","0","SE","0.0","51","93","29.80","Fair"
"KLAX","2025-01-07T04:30","53","53","3","3","0","0","SE","0.0","51","93","29.80","Fair"
"KLAX","2025-01-07T04:45","53","53","3","3","0","0","SE","0.0","51","93","29.80","Fair"
"KLAX","2025-01-07T05:00","51","51","0","0","0","0","CALM","0.0","50","96","29.79","Mostly Cloudy"
"KLAX","2025-01-07T05:15","51","51","0","0","0","0","CALM","0.0","50","96","29.79","Mostly Cloudy"
"KLAX","2025-01-07T05:30","51","51","0","0","0","0","CALM","0.0","50","96","29.79","Mostly Cloudy"
"KLAX","2025-01-07T05:45","51","51","0","0","0","0","CALM","0.0","50","96","29.79","Mostly Cloudy"
